David Bernard,dixonjeffery@yahoo.com,"724 Barr Trafficway Suite 488
New Garychester, MA 29770",Cocos (Keeling) Islands,Jessicafort,10202,636-02-5411,"Surveyor, minerals","Lowe, Walker and Smith","2419 Christian Plaza
Michaelport, UT 97148",Fiji,Mileschester,91345,1972-07-09 02:12:07,+1-573-419-6357,"('EGP', 'Egyptian pound')",11.627906976744185
David Gentry,courtney23@hotmail.com,"5259 Chad Stravenue Suite 586
Phelpsmouth, IL 12076",Kuwait,South Henry,73882,755-08-7922,"Engineer, aeronautical",Carter-Allison,"620 Richmond Island Apt. 957
New Marc, UT 97784",Martinique,South Maryville,67275,1983-01-01 20:07:32,(543)080-4299x56383,"('BMD', 'Bermudian dollar')",7.575757575757576
David Farrell,hcochran@abbott.biz,"3636 Johnson Neck
North Jamie, CT 02116",Cook Islands,North Harry,75948,717-46-3316,"Journalist, broadcasting",Olson Group,"334 Nathaniel Underpass
New Brendanmouth, HI 65644",Iceland,Port Maryborough,35467,1985-07-04 18:57:09,711-396-2711,"('PHP', 'Philippine peso')",6.8493150684931505
Matthew Crawford,reedjerome@hotmail.com,"965 Payne Shoal Apt. 596
North Abigailborough, NV 17537",Malta,Lake Sharon,35020,685-83-3556,Sub,King PLC,"7178 Robinson Extensions Suite 723
Alexandrahaven, MI 39281",Mexico,South Jefferyland,16768,2003-08-10 06:12:26,001-491-383-5923x4039,"('ZAR', 'South African rand')",13.157894736842104
Michael Blackburn,gdavenport@king.com,"PSC 7245, Box 0404
APO AP 22215",French Guiana,East Bradley,09674,571-17-0796,"Scientist, research (medical)",Rivera Group,"PSC 3423, Box 0285
APO AP 87325",Peru,Lindsaymouth,76293,2006-08-16 16:59:50,8732564716,"('CHF', 'Swiss franc')",35.714285714285715
Renee Reynolds,frodriguez@roth.info,"127 Butler Keys
New Jenniferfurt, KS 87935",Romania,West Matthew,94091,699-10-4765,"Psychologist, counselling",Johnson and Sons,"1279 Brian Isle Suite 026
Evanfurt, LA 83921",Japan,Stephanieville,95745,2009-05-03 08:32:30,958-644-8977x1957,"('VND', 'Vietnamese đồng')",27.77777777777778
Kathryn Love,perezrichard@anderson.com,"8020 Duncan Harbors Apt. 399
Gonzalezview, MA 24255",Libyan Arab Jamahiriya,Laurenport,46819,702-53-3347,Acupuncturist,Allen LLC,"426 Daniel Estate Suite 123
North Benjaminbury, NJ 54139",Fiji,Joshuafurt,35370,1990-01-29 10:07:48,018-161-0883x8968,"('SDG', 'Sudanese pound')",5.05050505050505
Lisa White,taylor15@murphy-zamora.com,"770 Bowman Ridge Suite 222
Barbaraville, IN 84823",Burundi,Quinnland,14175,548-28-4353,Camera operator,"Peters, Branch and Contreras","210 David Causeway Suite 048
Claytonshire, OH 02732",Cuba,Kimberlyton,89782,2003-11-05 14:15:50,(045)725-7218,"('JMD', 'Jamaican dollar')",26.31578947368421
John Campbell,robert19@hotmail.com,"087 Lewis Hill
Charlenestad, DC 69738",Christmas Island,Riveramouth,27253,702-07-3374,Probation officer,Marsh and Sons,"0384 Andrew Lodge
East Richard, MO 62099",Canada,South Jenniferview,75040,1980-04-11 08:53:51,(877)649-4718x4270,"('CUC', 'Cuban convertible peso')",7.352941176470588
Holly Thornton,mariah79@hotmail.com,"922 Ronnie Groves
South Tina, RI 38733",Tokelau,Alexanderfort,82077,186-62-8348,Database administrator,"Hanna, Chang and Fitzgerald","8293 Cisneros Roads Apt. 511
Kaneville, PA 54474",Ethiopia,Garrisonborough,92248,1984-10-02 22:09:21,342-279-2731,"('MRO', 'Mauritanian ouguiya')",6.8493150684931505
Brian Lee,debra77@jensen-baldwin.com,"424 Hull Burg Suite 258
Savannahview, AL 47977",Palestinian Territory,Mcdonaldhaven,89845,104-35-0288,Clinical cytogeneticist,Evans Group,"424 Sonya Plaza Suite 342
Grayport, LA 04349",Ghana,East Shelley,30441,2010-10-08 12:10:42,001-614-512-6160x62935,"('MMK', 'Burmese kyat')",14.705882352941176
Edwin Williams,imartinez@richardson.com,"38227 Nguyen Centers Apt. 261
North Tonyfurt, VA 82239",Cocos (Keeling) Islands,Barkerside,70108,312-86-3273,Environmental consultant,Smith-Davis,"96392 Stefanie Neck
Barrport, OR 42564",Ethiopia,North Jennafurt,60942,2011-04-05 08:18:56,3801064075,"('SPL', 'Seborga luigino')",10.416666666666666
Janet Murray,tiffany55@hotmail.com,"37656 Perez Spur Suite 973
North Marissamouth, MD 09350",Palestinian Territory,East Anthonyside,97496,222-82-5334,Graphic designer,Simon-Maxwell,"514 Sharp Dale
Nicoleshire, NV 38015",China,Lake Josestad,39699,1974-01-19 12:50:37,915.542.9922,"('AZN', 'Azerbaijani manat')",12.195121951219512
Jennifer Murphy,sherri51@lopez.com,"USNS Hart
FPO AA 99458",New Zealand,Janicehaven,65346,147-75-8127,Fine artist,"Perez, Jackson and Kirk","0083 John Ramp
Sotoville, SC 43367",Tunisia,East Carrieport,31516,2007-10-04 18:35:33,+1-489-328-0099x3729,"('PYG', 'Paraguayan guarani')",5.882352941176471
Brian Smith,maryfoster@villanueva.biz,"PSC 9168, Box 9738
APO AP 39770",Nauru,East Robertoville,98498,597-01-2451,Race relations officer,"Peters, Faulkner and Rojas","43883 Gray Lights
Amberburgh, AK 61197",Bolivia,East Kristen,36169,1994-01-04 05:56:49,(489)713-6010x8142,"('LAK', 'Lao kip')",6.8493150684931505
Gary Lawrence,meganstephenson@yahoo.com,"35780 Grimes Square Apt. 530
South Andre, SC 64164",Venezuela,New Jack,92297,445-82-3989,Psychiatric nurse,Morse PLC,"50300 Katie Lakes
Foleytown, RI 75574",Northern Mariana Islands,Smithshire,72932,1989-11-18 17:18:21,(312)206-2259,"('GMD', 'Gambian dalasi')",500.0
Wendy Carr,baguilar@gmail.com,"523 Faulkner Grove Apt. 455
North Katiebury, KS 89828",Pakistan,North Russell,36186,405-17-9438,Soil scientist,"Meyers, Schroeder and Miller","26853 Flores Ferry Apt. 750
East Christina, NC 84014",Mauritania,North Andrew,64762,1984-07-16 20:21:46,549.438.5974x0309,"('HNL', 'Honduran lempira')",38.46153846153846
Matthew Haynes,stevenrodriguez@fuller-williams.com,"96324 Connie Light Apt. 872
Justinborough, MT 31448",Tanzania,Acostafurt,71705,168-30-6110,Passenger transport manager,"Burgess, Jenkins and Miranda","309 Charles Isle
Port Donnatown, WA 49293",Belgium,New Stevenborough,49928,1977-02-23 16:51:49,(696)441-0610x3458,"('MKD', 'Macedonian denar')",55.55555555555556
Jennifer Cardenas,ogonzalez@gmail.com,"77271 Williams Divide Suite 915
Ericaport, IN 76479",Maldives,Port Brandyhaven,64217,653-63-5385,Prison officer,"Gamble, Barton and Garrison","8199 Bryan Mountains Suite 231
New Andrewburgh, OH 57100",Afghanistan,Reedport,41669,2005-02-04 15:10:52,127-337-3631x1046,"('MKD', 'Macedonian denar')",25.0
Robin Garrett,bchavez@mcgrath-williams.info,"8925 Brooke Shoals Apt. 041
Campbellborough, NE 46516",Liberia,Lake Emily,05772,750-25-3021,Adult nurse,"Thomas, Andrade and Thomas","9410 Julie Lane Apt. 497
East Michaelborough, AR 70804",Moldova,Port Alexander,27341,1974-01-14 00:45:24,061-285-1203x3712,"('LYD', 'Libyan dinar')",5.4945054945054945
Paul Zimmerman,kathleen78@hotmail.com,"5008 Harris Harbors Apt. 547
Lake Veronicafurt, IA 43635",Trinidad and Tobago,New Charles,67848,579-04-3866,Insurance underwriter,Rios PLC,"0038 Walter Estates
Martinezmouth, MD 93194",Uzbekistan,North Josephtown,78804,1987-01-18 04:22:05,041.203.1090x9220,"('TND', 'Tunisian dinar')",9.433962264150944
Amber Stanley,amiller@gregory.com,"3530 Logan Ford
Collinsstad, CO 02318",Senegal,East Markstad,54383,494-71-8147,Materials engineer,Ortega and Sons,"158 Walters Freeway
Lake Jesus, AK 86423",Wallis and Futuna,Michellehaven,68026,1973-01-25 01:39:34,888.800.6201x63389,"('AUD', 'Australian dollar')",14.705882352941176
Alexis Steele,vincentdaniel@yahoo.com,"310 Pugh Garden
North Lorraine, AR 80740",Isle of Man,Smithborough,77572,307-99-4604,Civil Service administrator,"Johnson, Wilson and Taylor","38149 Marks Oval
New Robert, AZ 68338",Maldives,North Meganborough,63372,1971-06-27 16:56:03,+1-737-589-1103x306,"('LYD', 'Libyan dinar')",14.285714285714286
Paul Garcia,tzuniga@hotmail.com,"PSC 8867, Box 6697
APO AE 11035",Cayman Islands,Port Timmouth,17199,103-62-7259,Analytical chemist,Spencer-Dawson,"14406 Wood Stravenue
Tannerstad, HI 89086",Greece,New Scott,78513,1988-06-29 07:45:20,0931930714,"('NIO', 'Nicaraguan córdoba')",100.0
Lisa Bailey,angela99@walter.biz,"888 Bowman View
Lake Scott, SD 84267",Czech Republic,Matthewbury,66063,640-62-2279,Corporate investment banker,Smith LLC,"4160 Lewis Estate
East Samuelmouth, MO 65999",Niger,Kramerville,68507,1977-02-10 04:39:11,(780)510-4395,"('HUF', 'Hungarian forint')",6.097560975609756
Joy Benjamin,iwhite@brown.com,"341 Jennifer Row
East Nicholaschester, WV 70175",Italy,Lake Kimberlychester,06160,078-41-8358,Seismic interpreter,Wright PLC,"7578 Dunn Mews Apt. 713
Lake Harryberg, RI 39653",Bahamas,Munozfurt,18286,1983-07-19 13:52:57,491.876.5708x8060,"('KGS', 'Kyrgyzstani som')",13.88888888888889
Kenneth Padilla,moranbrian@davis.info,"109 Jonathan Dale Suite 519
Bryantown, NC 17721",Palau,Lisachester,35947,676-95-6442,Financial adviser,Ford-Mcmahon,"19664 Rodriguez Springs Apt. 738
Barkerton, IL 39427",Peru,Andersonborough,76942,1972-09-13 07:09:29,116-943-4607,"('CAD', 'Canadian dollar')",26.31578947368421
Mrs. Amy Gardner,wilsonryan@hotmail.com,"8738 Garrett Summit Apt. 911
West Sarah, DE 05455",Isle of Man,Johntown,30523,470-07-3562,Sports therapist,Patton PLC,"8235 Nicole Plaza
South Gabrielle, VT 88206",Germany,Port Ashleyville,02067,1972-03-08 08:15:01,468-909-5068,"('NPR', 'Nepalese rupee')",50.0
Ashley Hughes,wilsonjohnny@sanders.net,"34045 Sara Row
Scottport, TN 81586",Netherlands Antilles,Port Mary,35360,179-13-8390,Public affairs consultant,Dunn-Duran,"903 Michelle Prairie
Bryantview, UT 54517",Mongolia,Joshuastad,08859,2013-12-20 20:44:28,932.399.2839,"('NGN', 'Nigerian naira')",29.41176470588235
Emily Johnson,maria06@gmail.com,"472 Buchanan Point Apt. 864
Bobbychester, MI 86539",Eritrea,West Ann,28174,792-36-3979,Garment/textile technologist,Giles-Thomas,"1224 Anderson Mill Apt. 927
Williamsview, LA 39046",Saint Helena,North Jack,74241,1987-02-25 13:11:22,(313)675-3859x650,"('SEK', 'Swedish krona')",5.434782608695652
Victoria Cox,williamortiz@gmail.com,"5857 Kimberly Meadow Apt. 661
Abigailmouth, MT 29443",Slovenia,East Sharonburgh,61059,212-51-9243,Technical brewer,Kelly Ltd,"482 Rios Isle
Loganfurt, NH 55514",Holy See (Vatican City State),North Bryanbury,65300,2012-10-12 11:11:04,621-111-9233x60748,"('GEL', 'Georgian lari')",5.555555555555555
Cassandra Davis,maria62@hotmail.com,"5275 Blake Springs
Delgadoport, ME 56451",United States Virgin Islands,Markstad,03051,780-23-3217,"Production designer, theatre/television/film",Dennis PLC,"1518 Miller Crossroad Apt. 183
West Sharon, FL 29286",Saudi Arabia,Davisborough,51166,2010-05-26 19:19:46,639-676-7470x739,"('CLP', 'Chilean peso')",62.5
Sarah Cook,mcdonaldapril@pitts.info,"1343 Alexander Groves Apt. 886
Benjaminton, NM 70356",Jersey,New Joanne,05141,617-34-8908,Production engineer,Aguirre-Ryan,"Unit 1610 Box 6221
DPO AA 13279",Niue,South Kimberlyview,01894,1987-04-18 17:34:39,878-896-3901x7010,"('BIF', 'Burundian franc')",8.620689655172415
Caitlyn Jackson,hmyers@buckley-guzman.com,"USNV Bishop
FPO AP 51729",Gambia,South Justinville,93179,667-45-6616,Emergency planning/management officer,"Mann, Estrada and Black","0190 Dawn Ways Apt. 723
Jessicaberg, AK 98785",Malaysia,Smithstad,25325,1991-07-23 19:46:09,(852)853-8309x8172,"('KHR', 'Cambodian riel')",6.756756756756757
Sandra Johnson,vhendricks@gmail.com,"92686 Natasha Rue Apt. 950
North Kenneth, MI 04092",Barbados,Daughertyside,78058,353-35-6464,Water quality scientist,Solomon Group,"290 Debra Mills Apt. 166
East Jacqueline, WA 57910",Mauritius,Ronaldville,89235,1983-09-01 14:31:42,(982)971-2910x99372,"('NPR', 'Nepalese rupee')",8.064516129032258
James Brock,medinajoshua@hotmail.com,"5375 Mayo Alley
Mooremouth, KS 23314",San Marino,West Brittanytown,42761,233-23-6375,"Engineer, technical sales","Carter, Garcia and Morgan","525 Steven Heights
Port Brandon, KY 50641",Mozambique,Port Kevinberg,63607,1983-07-04 05:22:40,9557780862,"('BAM', 'Bosnia and Herzegovina convertible mark')",21.73913043478261
Ashley Anderson,bellgeorge@yahoo.com,"2127 Adam Camp Apt. 922
Craigshire, UT 03702",Mozambique,Suzannefort,93822,737-19-4850,"Secretary, company",Johnson-Miller,"792 Adams Branch
Fleminghaven, DE 95326",Canada,Velazquezville,96828,1994-10-25 10:07:20,+1-111-733-2688,"('TRY', 'Turkish lira')",31.25
Bethany Turner,grantanthony@ross.com,"23950 John Forge Suite 678
South Christina, OH 94803",Mayotte,South Stefanie,54048,665-60-2607,Interior and spatial designer,"Bartlett, Griffin and Grant","80194 Ibarra Ferry
Lake Justinside, WV 47709",Zambia,Laurieview,58247,2001-09-23 06:40:23,(838)008-3329,"('BRL', 'Brazilian real')",10.0
Eric Robertson,davidjordan@ramirez.com,"PSC 6534, Box 8744
APO AP 55684",Bulgaria,Michaelchester,06354,653-37-2726,Psychiatrist,"Buckley, Lara and Schaefer","418 Mercedes Island
North Brittanyburgh, ID 06744",Equatorial Guinea,Richardview,87169,2015-03-30 13:08:11,(573)611-5992x9490,"('ANG', 'Netherlands Antillean guilder')",9.433962264150944
Michael Hamilton,mbooth@hull-jones.com,"4369 Jenkins Unions Suite 370
North Stevenland, RI 10239",Wallis and Futuna,Lake Bretttown,84196,190-03-5753,Media buyer,Todd LLC,"011 Jeffrey Unions
West Matthewport, HI 34617",Sudan,New Matthew,33303,1971-05-04 12:50:58,279-998-4586x3012,"('TVD', 'Tuvaluan dollar')",10.416666666666666
Brent Welch,kellycarol@johnson.biz,"820 Johnson Summit
North Richardchester, IA 87054",Germany,West Kimberlytown,94788,634-88-8483,IT technical support officer,"Friedman, Doyle and Clark","295 Dodson Inlet
New Brian, SC 28483",Jordan,Lake Desiree,64660,1978-10-03 09:56:41,(805)631-6335,"('MRO', 'Mauritanian ouguiya')",71.42857142857143
Jessica Richardson,gabrielle43@bird.com,"2623 Charles Crossing
West Sandrabury, AR 18237",Timor-Leste,North Davidhaven,51180,730-65-2892,Economist,Daniels-Wells,"512 Julia Grove
Lesliehaven, RI 62661",Iraq,West Paulhaven,48286,1977-06-16 16:42:40,+1-286-876-2315,"('JMD', 'Jamaican dollar')",7.575757575757576
Daniel Smith,calvinmitchell@ferguson.com,"92714 Avila Run
Davidbury, NM 10705",Bermuda,Christophermouth,10360,820-24-1073,Insurance broker,Torres LLC,"217 Harris Curve Apt. 109
Johnsonburgh, PA 93135",Greece,North Annview,26541,2009-12-11 02:18:37,065-361-9715,"('GYD', 'Guyanese dollar')",10.638297872340425
Dennis Mcbride,sean32@scott.net,"64449 Cody Spurs
North Kevinberg, CO 17026",South Georgia and the South Sandwich Islands,Shannonmouth,50364,173-65-7602,"Engineer, aeronautical",Huffman and Sons,"51485 Sandra Shoal Apt. 371
West Joshuaton, NH 24445",Comoros,New Eric,16530,2001-02-10 20:28:16,(015)584-5000,"('COP', 'Colombian peso')",8.474576271186441
Eugene Lucas,cheyenne77@lewis.com,"256 Steve Shoal
South Saramouth, PA 42840",Ukraine,Tylerborough,82173,271-22-6622,"Editor, magazine features",George Inc,"6851 Stewart Rapids Apt. 850
Burnettborough, IN 70677",Saint Pierre and Miquelon,Rothbury,01938,1994-04-10 12:22:29,472.559.1868,"('AOA', 'Angolan kwanza')",12.195121951219512
